Car_id,Date,Customer Name,Gender,Annual Income,Dealer_Name,Company,Model,Engine,Transmission,Color,Price ($),Dealer_No ,Body Style,Phone,Dealer_Region,Mileage_km_total,Crash_Test_Score,Family_Size
C_CND_019854,10/22/2023,Andres,Male,691500,Gartner Buick Hyundai Saab,Nissan,Altima,DoubleÂ Overhead Camshaft,Auto,Pale White,20500,38701-8047,Hatchback,8598637,Greenville,54725,3,2
C_CND_019855,10/22/2023,Andrew,Male,850000,Hatfield Volkswagen,Volvo,S40,Overhead Camshaft,Manual,Pale White,17000,99301-3882,Sedan,6241825,Pasco,46653,4,4
C_CND_019856,10/22/2023,Jules,Male,1200000,Rabun Used Car Sales,Volkswagen,Passat,DoubleÂ Overhead Camshaft,Auto,Pale White,13000,85257-3102,Hatchback,7587634,Scottsdale,94355,2,1
C_CND_019857,10/22/2023,Tom,Female,625000,Race Car Help,Cadillac,Eldorado,DoubleÂ Overhead Camshaft,Auto,Pale White,17000,78758-7841,Passenger,6088178,Austin,46848,4,1
C_CND_019858,10/22/2023,Ian,Female,13500,Ryder Truck Rental and Leasing,Mercedes-B,SL-Class,Overhead Camshaft,Manual,Pale White,17000,06457-3834,Hardtop,7487942,Middletown,46440,3,2
C_CND_019859,10/22/2023,Mathis,Male,13500,Saab-Belle Dodge,Volvo,S40,Overhead Camshaft,Manual,Black,36000,60504-7114,Sedan,8303662,Aurora,27505,4,1
C_CND_019860,10/22/2023,Victor,Male,250000,Scrivener Performance Engineering,Lincoln,Navigator,DoubleÂ Overhead Camshaft,Auto,Black,19000,38701-8047,Sedan,8098861,Greenville,46830,4,3
C_CND_019861,10/22/2023,Carmine,Female,2800000,Capitol KIA,Volvo,C70,Overhead Camshaft,Manual,Pale White,82000,38701-8047,Hatchback,6713835,Greenville,31393,4,1
C_CND_019862,10/22/2023,Carter,Male,13500,Chrysler of Tri-Cities,Toyota,Sienna,Overhead Camshaft,Manual,Pale White,19000,99301-3882,Passenger,6499179,Pasco,49086,4,4
C_CND_019863,10/22/2023,Chaim,Male,1717500,Chrysler Plymouth,Chrysler,LHS,DoubleÂ Overhead Camshaft,Auto,Black,26751,53546-9427,Hatchback,8460829,Janesville,60437,3,1
C_CND_019864,10/22/2023,Charles,Male,1265000,Classic Chevy,BMW,528i,Overhead Camshaft,Manual,Pale White,29501,85257-3102,SUV,7797369,Scottsdale,71367,3,3
C_CND_019865,10/22/2023,Charlie,Male,401000,Clay Johnson Auto Sales,Cadillac,DeVille,DoubleÂ Overhead Camshaft,Auto,Pale White,69001,78758-7841,SUV,7673721,Austin,47922,3,3
C_CND_019866,10/22/2023,Baptiste,Male,1360000,Iceberg Rentals,Mercury,Villager,Overhead Camshaft,Manual,Pale White,14000,53546-9427,Passenger,8195038,Greenville,83046,2,1
C_CND_019867,10/22/2023,Lylou,Male,1350000,McKinney Dodge Chrysler Jeep,Nissan,Frontier,DoubleÂ Overhead Camshaft,Auto,Pale White,18000,85257-3102,Hatchback,7358468,Pasco,56146,3,3
C_CND_019868,10/22/2023,Coralie,Female,1310000,Motor Vehicle Branch Office,Acura,RL,Overhead Camshaft,Manual,Pale White,17000,78758-7841,SUV,7717830,Janesville,61949,3,3
C_CND_019869,10/22/2023,Ambre,Male,1085000,Chrysler of Tri-Cities,Dodge,Ram Pickup,Overhead Camshaft,Manual,Pale White,16501,99301-3882,Hardtop,8428709,Middletown,52544,4,2
C_CND_019870,10/22/2023,Antoine,Male,13500,New Castle Ford Lincoln Mercury,BMW,528i,Overhead Camshaft,Manual,Black,21000,60504-7114,SUV,7875407,Austin,71040,4,3
C_CND_019871,10/23/2023,Jerry,Male,1686500,Motor Vehicle Branch Office,Ford,Focus,Overhead Camshaft,Manual,Pale White,17650,78758-7841,Hardtop,8046252,Austin,44465,3,2
C_CND_019872,10/23/2023,Lucie,Female,1290000,Pitre Buick-Pontiac-Gmc of Scottsdale,Chrysler,LHS,DoubleÂ Overhead Camshaft,Auto,Black,26001,99301-3882,Hatchback,8956347,Pasco,53424,3,1
C_CND_019873,10/23/2023,Matthieu,Female,2113500,Progressive Shippers Cooperative Association No,Volvo,C70,Overhead Camshaft,Manual,Pale White,82351,53546-9427,Hatchback,7986429,Janesville,37941,3,1
C_CND_019874,10/23/2023,Margaux,Female,750000,Rabun Used Car Sales,Toyota,Sienna,Overhead Camshaft,Manual,Pale White,19001,85257-3102,Passenger,8031735,Scottsdale,47227,4,1
C_CND_019875,10/23/2023,Andy,Female,760500,Iceberg Rentals,Subaru,Outback,DoubleÂ Overhead Camshaft,Auto,Pale White,57500,53546-9427,SUV,7713004,Janesville,48290,4,2
C_CND_019876,10/23/2023,Angel,Male,752500,McKinney Dodge Chrysler Jeep,Chevrolet,Corvette,DoubleÂ Overhead Camshaft,Auto,Pale White,25500,85257-3102,SUV,7367355,Scottsdale,67909,2,4
C_CND_019877,10/23/2023,Angelo,Male,650000,Motor Vehicle Branch Office,Acura,RL,Overhead Camshaft,Manual,Black,18000,78758-7841,SUV,6917871,Austin,73230,4,3
C_CND_019878,10/23/2023,Anthony,Male,538000,Nebo Chevrolet,Honda,Odyssey,Overhead Camshaft,Manual,Pale White,27000,06457-3834,Passenger,8926237,Middletown,50741,4,1
C_CND_019879,10/23/2023,Soane,Male,1000000,Star Enterprises Inc,Nissan,Frontier,DoubleÂ Overhead Camshaft,Auto,Pale White,18000,99301-3882,Hatchback,8941071,Pasco,46562,4,2
C_CND_019880,10/23/2023,Dorian,Male,635000,Suburban Ford,Ford,Contour,DoubleÂ Overhead Camshaft,Auto,Pale White,62000,53546-9427,Sedan,6435600,Janesville,19030,3,1
C_CND_019881,10/23/2023,Charles,Female,527000,Tri-State Mack Inc,Mercedes-B,S-Class,DoubleÂ Overhead Camshaft,Auto,Black,39000,85257-3102,SUV,8297822,Scottsdale,40066,3,2
C_CND_019882,10/23/2023,Jayce,Male,705000,Race Car Help,Toyota,Tacoma,DoubleÂ Overhead Camshaft,Auto,Pale White,53000,78758-7841,Hardtop,8811846,Austin,24217,4,1
C_CND_019883,10/23/2023,Elvin,Male,573000,Enterprise Rent A Car,Volvo,S70,DoubleÂ Overhead Camshaft,Auto,Black,26000,60504-7114,Hardtop,7051142,Aurora,49343,4,2
C_CND_019884,10/23/2023,Cheskel,Female,1340000,Enterprise Rent A Car,BMW,328i,DoubleÂ Overhead Camshaft,Auto,Black,16000,60504-7114,Sedan,6043474,Aurora,57619,3,3
C_CND_019885,10/23/2023,Christian,Male,1851000,Gartner Buick Hyundai Saab,Ford,Crown Victoria,DoubleÂ Overhead Camshaft,Auto,Pale White,29100,38701-8047,Passenger,8969445,Greenville,54216,4,1
C_CND_019886,10/23/2023,Christopher,Male,734600,Hatfield Volkswagen,Saturn,SL,DoubleÂ Overhead Camshaft,Auto,Pale White,20600,99301-3882,SUV,8305710,Pasco,60630,3,3
C_CND_019887,10/23/2023,Vanessa,Male,1070000,Pars Auto Sales,Cadillac,Escalade,DoubleÂ Overhead Camshaft,Auto,Black,28000,38701-8047,Sedan,8376484,Middletown,52777,4,1
C_CND_019888,10/23/2023,Jeremie,Female,770000,Pitre Buick-Pontiac-Gmc of Scottsdale,Oldsmobile,Silhouette,DoubleÂ Overhead Camshaft,Auto,Black,60000,99301-3882,Sedan,6905691,Aurora,31922,4,1
C_CND_019889,10/23/2023,Amandine,Female,1300000,Progressive Shippers Cooperative Association No,Hyundai,Sonata,Overhead Camshaft,Manual,Pale White,21000,53546-9427,SUV,7556298,Greenville,68434,4,3
C_CND_019890,10/23/2023,Anabelle,Male,13500,Chrysler Plymouth,Nissan,Pathfinder,Overhead Camshaft,Manual,Black,69001,53546-9427,Hardtop,7578449,Aurora,25074,3,1
C_CND_019891,10/24/2023,Joyce,Female,786000,Race Car Help,Chrysler,LHS,DoubleÂ Overhead Camshaft,Auto,Black,26001,78758-7841,Hatchback,8840693,Austin,50864,3,2
C_CND_019892,10/24/2023,Emmanuel,Female,1400000,Ryder Truck Rental and Leasing,BMW,528i,Overhead Camshaft,Manual,Pale White,29001,06457-3834,SUV,7451777,Middletown,71156,4,4
C_CND_019893,10/24/2023,Virgine,Female,13500,Saab-Belle Dodge,Cadillac,DeVille,DoubleÂ Overhead Camshaft,Auto,Pale White,69001,60504-7114,SUV,7585251,Aurora,41376,4,2
C_CND_019894,10/24/2023,Peter,Male,1615000,Pitre Buick-Pontiac-Gmc of Scottsdale,Mercedes-B,SL-Class,Overhead Camshaft,Manual,Pale White,26501,99301-3882,Hardtop,6492692,Pasco,44772,3,1
C_CND_019895,10/24/2023,Sarah,Female,940000,Star Enterprises Inc,BMW,328i,DoubleÂ Overhead Camshaft,Auto,Black,16001,99301-3882,Sedan,7284017,Pasco,51013,3,1
C_CND_019896,10/24/2023,Damien,Female,1310000,Suburban Ford,Ford,Crown Victoria,DoubleÂ Overhead Camshaft,Auto,Pale White,29001,53546-9427,Passenger,8705777,Janesville,46963,3,3
C_CND_019897,10/24/2023,Antonio,Male,750000,New Castle Ford Lincoln Mercury,Volkswagen,GTI,Overhead Camshaft,Manual,Black,25000,60504-7114,SUV,6215553,Aurora,73709,3,2
C_CND_019898,10/24/2023,Arian,Male,13500,Pars Auto Sales,Volkswagen,Passat,DoubleÂ Overhead Camshaft,Auto,Pale White,32001,38701-8047,Hatchback,8461956,Greenville,32493,4,2
C_CND_019899,10/24/2023,Ariel,Male,650000,Pitre Buick-Pontiac-Gmc of Scottsdale,Hyundai,Sonata,Overhead Camshaft,Manual,Black,20001,99301-3882,SUV,6220776,Pasco,70590,3,4
C_CND_019900,10/24/2023,Armani,Female,622000,Progressive Shippers Cooperative Association No,Volkswagen,Passat,DoubleÂ Overhead Camshaft,Auto,Black,9001,53546-9427,Hatchback,7136680,Janesville,99272,2,3
C_CND_019901,10/24/2023,Ashton,Male,13500,Rabun Used Car Sales,Lexus,LX470,Overhead Camshaft,Manual,Pale White,54001,85257-3102,SUV,8623234,Scottsdale,46639,4,1
C_CND_019902,10/24/2023,Austin,Male,771000,Race Car Help,Chrysler,Sebring Coupe,DoubleÂ Overhead Camshaft,Auto,Pale White,46001,78758-7841,Sedan,8468285,Austin,33445,4,1
C_CND_019903,10/24/2023,Vargoz,Male,565500,Buddy Storbeck's Diesel Service Inc,Chevrolet,Corvette,DoubleÂ Overhead Camshaft,Auto,Pale White,46500,06457-3834,SUV,7351041,Middletown,52611,3,1
C_CND_019904,10/24/2023,Berenice,Male,500000,C & M Motors Inc,Toyota,RAV4,Overhead Camshaft,Manual,Pale White,22000,60504-7114,Hatchback,7501867,Aurora,47788,3,1
C_CND_019905,10/24/2023,Kaiden,Female,835000,Pars Auto Sales,Subaru,Forester,Overhead Camshaft,Manual,Pale White,17000,38701-8047,Hardtop,6489683,Greenville,52468,5,1
C_CND_019906,10/24/2023,Nathan,Male,1138000,Chrysler of Tri-Cities,Plymouth,Prowler,DoubleÂ Overhead Camshaft,Auto,Pale White,15800,99301-3882,Hatchback,6166427,Pasco,55256,4,2
C_CND_019907,10/24/2023,Alice,Male,1360000,Chrysler Plymouth,Toyota,Camry,DoubleÂ Overhead Camshaft,Auto,Pale White,31000,53546-9427,Hatchback,8301337,Janesville,31604,4,2
C_CND_019908,10/24/2023,Axel,Male,1300000,Classic Chevy,Buick,Park Avenue,Overhead Camshaft,Manual,Pale White,23000,85257-3102,Hatchback,8311189,Scottsdale,48062,4,4
C_CND_019909,10/24/2023,Cole,Male,1928000,Iceberg Rentals,Ford,Taurus,DoubleÂ Overhead Camshaft,Auto,Black,12800,53546-9427,SUV,8277945,Janesville,111937,3,3
C_CND_019910,10/24/2023,Colin,Male,526000,McKinney Dodge Chrysler Jeep,BMW,323i,DoubleÂ Overhead Camshaft,Auto,Black,9000,85257-3102,Hatchback,6446999,Scottsdale,89228,3,3
C_CND_019911,10/24/2023,Connor,Male,2236000,Motor Vehicle Branch Office,Nissan,Altima,DoubleÂ Overhead Camshaft,Auto,Pale White,20600,78758-7841,Hatchback,8729828,Austin,49466,3,2
C_CND_019912,10/24/2023,Conor,Male,500000,Nebo Chevrolet,Ford,Explorer,DoubleÂ Overhead Camshaft,Auto,Pale White,42001,06457-3834,Hatchback,7653784,Middletown,36713,4,1
C_CND_019913,10/24/2023,Cooper,Male,1403000,New Castle Ford Lincoln Mercury,Pontiac,Sunfire,Overhead Camshaft,Manual,Pale White,28301,60504-7114,Sedan,8140141,Aurora,53184,3,1
C_CND_019914,10/24/2023,Daniel,Male,965000,Pars Auto Sales,Lexus,GS400,DoubleÂ Overhead Camshaft,Auto,Black,12000,38701-8047,Hatchback,7387624,Greenville,95263,4,2
C_CND_019915,10/24/2023,Antoine,Male,820000,Race Car Help,Mercury,Grand Marquis,DoubleÂ Overhead Camshaft,Auto,Black,9000,78758-7841,SUV,7078984,Janesville,107524,2,3
C_CND_019916,10/24/2023,Kyrstie,Male,915000,Ryder Truck Rental and Leasing,Chevrolet,Cavalier,Overhead Camshaft,Manual,Pale White,20000,06457-3834,SUV,7597739,Scottsdale,74027,3,3
C_CND_019917,10/24/2023,Samson,Male,970000,Saab-Belle Dodge,Nissan,Maxima,Overhead Camshaft,Manual,Pale White,29000,60504-7114,Sedan,8572097,Austin,52133,2,2
C_CND_019918,10/24/2023,Lucy,Female,726000,Classic Chevy,Dodge,Ram Pickup,DoubleÂ Overhead Camshaft,Auto,Pale White,57001,85257-3102,Hardtop,7017745,Greenville,30348,4,3
C_CND_019919,10/24/2023,Lea,Male,790000,Star Enterprises Inc,Volkswagen,Jetta,DoubleÂ Overhead Camshaft,Auto,Black,22000,99301-3882,Passenger,8365684,Aurora,43520,3,1
C_CND_019920,10/24/2023,Hugo,Female,760000,Suburban Ford,Honda,Accord,Overhead Camshaft,Manual,Black,43000,53546-9427,Sedan,7282728,Greenville,27859,4,1
C_CND_019921,10/25/2023,Marie,Female,660000,Tri-State Mack Inc,Saturn,SL,DoubleÂ Overhead Camshaft,Auto,Pale White,20001,85257-3102,SUV,8830261,Scottsdale,77055,3,5
C_CND_019922,10/25/2023,Avery,Male,400000,Ryder Truck Rental and Leasing,Dodge,Stratus,Overhead Camshaft,Manual,Pale White,37000,06457-3834,Hatchback,7033839,Middletown,29726,3,1
C_CND_019923,10/25/2023,Nael,Male,13500,Clay Johnson Auto Sales,Ford,Crown Victoria,DoubleÂ Overhead Camshaft,Auto,Pale White,29000,78758-7841,Passenger,7510913,Austin,58906,3,2
C_CND_019924,10/25/2023,Dashiell,Male,1040000,Pitre Buick-Pontiac-Gmc of Scottsdale,Pontiac,Bonneville,Overhead Camshaft,Manual,Black,36000,99301-3882,Hatchback,6487623,Pasco,36813,3,1
C_CND_019925,10/25/2023,Paul,Female,1061000,Tri-State Mack Inc,BMW,328i,Overhead Camshaft,Manual,Pale White,21100,85257-3102,Sedan,7314701,Pasco,45024,4,1
C_CND_019926,10/27/2023,Anais,Female,1563000,U-Haul CO,Ford,Taurus,DoubleÂ Overhead Camshaft,Auto,Black,12301,78758-7841,SUV,8538506,Austin,114511,2,3
C_CND_019927,10/27/2023,Lea,Female,950000,Progressive Shippers Cooperative Association No,BMW,323i,DoubleÂ Overhead Camshaft,Auto,Black,9001,53546-9427,Hatchback,6367928,Janesville,91330,3,2
C_CND_019928,10/27/2023,Coline,Female,1400000,Rabun Used Car Sales,Nissan,Altima,DoubleÂ Overhead Camshaft,Auto,Pale White,20001,85257-3102,Hatchback,7982604,Scottsdale,49325,3,1
C_CND_019929,10/27/2023,Marien,Female,1500000,Race Car Help,Ford,Explorer,DoubleÂ Overhead Camshaft,Auto,Pale White,42001,78758-7841,Hatchback,8381224,Austin,27008,4,1
C_CND_019930,10/27/2023,Adrien,Female,13500,Ryder Truck Rental and Leasing,Pontiac,Sunfire,Overhead Camshaft,Manual,Pale White,28001,06457-3834,Sedan,7042106,Middletown,50797,4,2
C_CND_019931,10/27/2023,Pierre,Female,13500,Saab-Belle Dodge,Lexus,GS400,DoubleÂ Overhead Camshaft,Auto,Black,12001,60504-7114,Hatchback,8667924,Aurora,82232,3,2
C_CND_019932,10/27/2023,Alice,Female,13500,Scrivener Performance Engineering,Pontiac,Bonneville,Overhead Camshaft,Manual,Black,36001,38701-8047,Hatchback,7894139,Greenville,24317,3,1
C_CND_019933,10/27/2023,Romain,Female,13500,Star Enterprises Inc,Saturn,LS,Overhead Camshaft,Manual,Pale White,14001,99301-3882,Sedan,6984186,Pasco,94327,2,3
C_CND_019934,10/27/2023,Clovis,Female,13500,Suburban Ford,Dodge,Viper,DoubleÂ Overhead Camshaft,Auto,Pale White,23001,53546-9427,SUV,6152360,Janesville,81836,3,4
C_CND_019935,10/27/2023,Axel,Male,527000,Saab-Belle Dodge,Chevrolet,Metro,Overhead Camshaft,Manual,Pale White,13000,60504-7114,Passenger,8900148,Aurora,92078,3,2
C_CND_019936,10/27/2023,Ayden,Male,538000,Scrivener Performance Engineering,Dodge,Dakota,DoubleÂ Overhead Camshaft,Auto,Pale White,21000,38701-8047,Sedan,8671038,Greenville,45525,2,2
C_CND_019937,10/27/2023,Benjamin,Male,860000,Star Enterprises Inc,Hyundai,Sonata,Overhead Camshaft,Manual,Pale White,13000,99301-3882,SUV,6442082,Pasco,109751,2,4
C_CND_019938,10/27/2023,Blake,Male,515000,Suburban Ford,Ford,Taurus,Overhead Camshaft,Manual,Black,43000,53546-9427,SUV,8899635,Janesville,47937,4,1
C_CND_019939,10/27/2023,Bradley,Male,13500,Tri-State Mack Inc,Toyota,RAV4,Overhead Camshaft,Manual,Pale White,22000,85257-3102,Hatchback,7641248,Scottsdale,57164,4,1
C_CND_019940,10/27/2023,Brandon,Female,13500,U-Haul CO,Porsche,Boxter,DoubleÂ Overhead Camshaft,Auto,Black,26000,78758-7841,SUV,6412598,Austin,73179,3,4
C_CND_019941,10/27/2023,Evelyn,Male,990000,Rabun Used Car Sales,Ford,Ranger,DoubleÂ Overhead Camshaft,Auto,Black,61000,85257-3102,Hardtop,8025927,Janesville,30801,3,1
C_CND_019942,10/27/2023,Brayden,Male,617000,Rabun Used Car Sales,Volkswagen,Passat,DoubleÂ Overhead Camshaft,Auto,Pale White,31000,85257-3102,Hatchback,6847532,Scottsdale,30639,3,1
C_CND_019943,10/27/2023,Brian,Male,550000,Race Car Help,BMW,528i,Overhead Camshaft,Manual,Black,21000,78758-7841,SUV,7103171,Austin,72196,3,3
C_CND_019944,10/27/2023,Bapteste,Male,1612000,Diehl Motor CO Inc,Mercedes-B,C-Class,Overhead Camshaft,Manual,Pale White,17200,06457-3834,Hatchback,8895294,Middletown,51150,3,1
C_CND_019945,10/27/2023,Lucas,Male,13500,Buddy Storbeck's Diesel Service Inc,Chevrolet,Prizm,Overhead Camshaft,Manual,Black,27000,06457-3834,Hardtop,6002071,Middletown,50343,3,2
C_CND_019946,10/27/2023,Reda,Male,1235000,Gartner Buick Hyundai Saab,Dodge,Viper,Overhead Camshaft,Manual,Black,26500,38701-8047,SUV,8843112,Greenville,65048,3,2
C_CND_019947,10/27/2023,Robert,Male,2150000,Saab-Belle Dodge,Mercedes-B,SL-Class,Overhead Camshaft,Manual,Black,38000,60504-7114,Hardtop,7938483,Aurora,22613,3,2
C_CND_019948,10/27/2023,Theo,Male,790000,Iceberg Rentals,Toyota,Corolla,DoubleÂ Overhead Camshaft,Auto,Pale White,41000,53546-9427,Passenger,8992108,Janesville,20834,3,1
C_CND_019949,10/27/2023,Tom,Male,900000,McKinney Dodge Chrysler Jeep,Honda,CR-V,DoubleÂ Overhead Camshaft,Auto,Pale White,12000,85257-3102,SUV,7679043,Scottsdale,116104,4,4
C_CND_019950,10/27/2023,Alix,Male,490000,Motor Vehicle Branch Office,Toyota,Corolla,Overhead Camshaft,Manual,Pale White,22000,78758-7841,Passenger,8739496,Austin,45445,3,2
C_CND_019951,10/27/2023,Tomas,Male,13500,Tri-State Mack Inc,Pontiac,Firebird,Overhead Camshaft,Manual,Black,43001,85257-3102,Hardtop,7294618,Austin,24948,4,2
C_CND_019952,10/27/2023,Anton,Male,705500,Suburban Ford,Subaru,Forester,DoubleÂ Overhead Camshaft,Auto,Pale White,23500,53546-9427,Hardtop,6622315,Janesville,44740,5,3
C_CND_019953,10/27/2023,David,Male,526000,Progressive Shippers Cooperative Association No,Saturn,LS,Overhead Camshaft,Manual,Pale White,14000,53546-9427,Sedan,8345908,Janesville,91656,2,3
C_CND_019954,10/27/2023,Dean,Male,750000,Rabun Used Car Sales,Dodge,Viper,DoubleÂ Overhead Camshaft,Auto,Pale White,23000,85257-3102,SUV,6249772,Scottsdale,78995,3,4
C_CND_019955,10/27/2023,Isabel,Male,617000,Suburban Ford,Nissan,Pathfinder,DoubleÂ Overhead Camshaft,Auto,Pale White,75000,53546-9427,Hardtop,8140371,Janesville,34145,3,1
C_CND_019956,10/27/2023,Dennis,Male,770000,Ryder Truck Rental and Leasing,Mercedes-B,S-Class,DoubleÂ Overhead Camshaft,Auto,Pale White,14000,06457-3834,SUV,8169320,Middletown,115321,2,2
C_CND_019957,10/27/2023,Derek,Female,455000,Saab-Belle Dodge,Mercedes-B,C-Class,Overhead Camshaft,Manual,Pale White,12000,60504-7114,Hatchback,7308085,Aurora,88889,2,4
C_CND_019958,10/27/2023,Devin,Male,13500,Scrivener Performance Engineering,Lincoln,Town car,Overhead Camshaft,Manual,Black,17000,38701-8047,Hatchback,7306063,Greenville,52609,2,3
C_CND_019959,10/27/2023,Ivanna,Male,1321000,C & M Motors Inc,Mercedes-B,SL-Class,Overhead Camshaft,Manual,Pale White,26100,60504-7114,Hardtop,6420985,Aurora,49313,3,1
C_CND_019960,10/27/2023,Dominick,Male,13500,Suburban Ford,Honda,Accord,DoubleÂ Overhead Camshaft,Auto,Pale White,19000,53546-9427,Sedan,8147665,Janesville,47117,5,2
C_CND_019961,10/27/2023,Dov,Male,975000,Tri-State Mack Inc,Volkswagen,Passat,DoubleÂ Overhead Camshaft,Auto,Pale White,13000,85257-3102,Hatchback,7174357,Scottsdale,89146,3,2
C_CND_019962,10/27/2023,Ntshuab-Marie,Female,688500,U-Haul CO,Pontiac,Bonneville,Overhead Camshaft,Manual,Pale White,11500,78758-7841,Hatchback,6641743,Janesville,89596,3,2
C_CND_019963,10/27/2023,Lola,Male,13500,Clay Johnson Auto Sales,Chevrolet,Prizm,Overhead Camshaft,Manual,Black,16001,78758-7841,Hardtop,6423411,Pasco,41365,2,1
C_CND_019964,10/27/2023,Andrew,Female,495000,Rabun Used Car Sales,Porsche,Boxter,Overhead Camshaft,Manual,Pale White,24000,85257-3102,SUV,7991728,Austin,58059,2,4
C_CND_019965,10/27/2023,Esteban,Female,13500,Race Car Help,Oldsmobile,Intrigue,Overhead Camshaft,Manual,Pale White,37000,78758-7841,SUV,6860762,Middletown,47885,4,2
C_CND_019966,10/27/2023,Alexis,Male,13500,Ryder Truck Rental and Leasing,Lincoln,Navigator,Overhead Camshaft,Manual,Pale White,33000,06457-3834,Sedan,6696838,Aurora,36287,3,1
C_CND_019967,10/27/2023,Alexandre,Male,2035000,Saab-Belle Dodge,Acura,RL,Overhead Camshaft,Manual,Black,18500,60504-7114,SUV,6032534,Greenville,73531,4,4
C_CND_019968,10/27/2023,Thomas,Female,13500,Scrivener Performance Engineering,Honda,Accord,DoubleÂ Overhead Camshaft,Auto,Pale White,21000,38701-8047,Sedan,8776826,Pasco,58433,3,3
C_CND_019969,10/27/2023,Celia,Male,700000,Diehl Motor CO Inc,Chrysler,Concorde,DoubleÂ Overhead Camshaft,Auto,Pale White,42001,06457-3834,Hardtop,6278147,Janesville,22988,3,1
C_CND_019970,10/27/2023,Julie,Male,800000,Gartner Buick Hyundai Saab,Chevrolet,Malibu,DoubleÂ Overhead Camshaft,Auto,Black,16001,38701-8047,Hardtop,7682898,Austin,51400,2,2
C_CND_019971,10/28/2023,Rayan,Male,1450000,Progressive Shippers Cooperative Association No,Chrysler,Concorde,Overhead Camshaft,Manual,Pale White,28001,53546-9427,Hardtop,6142365,Janesville,51046,3,2
C_CND_019972,10/28/2023,Enzo,Female,835000,U-Haul CO,Mercedes-B,S-Class,DoubleÂ Overhead Camshaft,Auto,Pale White,14001,78758-7841,SUV,8175085,Austin,101300,3,4
C_CND_019973,10/28/2023,Alizee,Female,782000,Buddy Storbeck's Diesel Service Inc,Mercedes-B,C-Class,Overhead Camshaft,Manual,Pale White,12001,06457-3834,Hatchback,7589432,Middletown,89105,3,4
C_CND_019974,10/28/2023,Andrea,Male,13500,C & M Motors Inc,Lincoln,Town car,Overhead Camshaft,Manual,Black,17001,60504-7114,Hatchback,7588364,Aurora,50238,3,2
C_CND_019975,10/28/2023,Alberto,Male,605000,Race Car Help,Nissan,Pathfinder,DoubleÂ Overhead Camshaft,Auto,Pale White,31000,78758-7841,Hardtop,7825692,Austin,34663,3,1
C_CND_019976,10/28/2023,Fillatreau,Female,631000,Chrysler of Tri-Cities,Honda,Accord,DoubleÂ Overhead Camshaft,Auto,Pale White,19001,99301-3882,Sedan,6887792,Pasco,61987,4,1
C_CND_019977,10/28/2023,Vincent,Female,595000,Chrysler Plymouth,Volkswagen,Passat,DoubleÂ Overhead Camshaft,Auto,Pale White,13001,53546-9427,Hatchback,7027403,Janesville,86909,3,3
C_CND_019978,10/28/2023,Luciana,Male,760000,Rabun Used Car Sales,Chevrolet,Prizm,Overhead Camshaft,Manual,Pale White,21000,85257-3102,Hardtop,7556980,Scottsdale,50952,2,1
